symbol	base_addr	region_addr	votes	total_sites
AICop_gRoadBlockState	8013C574	8013D864	10	10
AICop_numArrestedHumans	8013C578	8013D868	6	6
AICop_rawTriggers	8013C570	8013D860	4	4
AICop_spikeBelt	8010D54C	8010E1A8	11	11
AIDataRecord_BestLine	8013C5A0	8013D890	4	4
AIDataRecord_RecordMethod	8013C5AC	8013D89C	1	1
AIDataRecord_TrackCurve	8013C5A4	8013D894	12	12
AIDataRecord_WhichRecord	8013C5A8	8013D898	1	1
AIH_BTCCop_chasePositions	8010CDA4	8010DA00	1	1
AIH_BTC_Cop_1HC1HP_StageTimes	8010CD98	8010D9F4	1	1
AIH_Cop_chasePositions	8010CEEC	8010DB48	1	1
AIHigh_BTC_uTurnProb1000Skills	8010CE8C	8010DAE8	1	1
AIHigh_BasicPerp_CaughtDistance	8010CD8C	8010D9E8	1	1
AIHigh_BasicPerp_CopCaughtSpeed	8010CD80	8010D9DC	1	1
AIHigh_BasicPerp_MinDeltaSpeed	8010CD74	8010D9D0	1	1
AIHigh_BasicPerp_PlayerCaughtDeltaY	8010CD68	8010D9C4	1	1
AIHigh_BasicPerp_PlayerCaughtSpeed	8010CD5C	8010D9B8	1	1
AIHigh_CopGameType	8013C55C	8013D84C	13	13
AIHigh_Player_kNumArrestsByLap	8010CE98	8010DAF4	1	1
AIInit_forceHumanHandBrake	8013C584	8013D874	3	3
AIInit_useSpreadForce	8013C580	8013D870	2	2
AIPerson_PersonalityData	8010D768	8010E3C4	2	2
AIPerson_ScriptData	8010DA5C	8010E6B8	2	2
AIPerson_attackActivationHits	8010D65C	8010E2B8	1	1
AIPerson_attackTimes	8010D66C	8010E2C8	1	1
AIPerson_bestLineAbilities	8010D704	8010E360	1	1
AIPerson_blockMaxDistance	8010D5CC	8010E228	1	1
AIPerson_blockMinDistance	8010D5DC	8010E238	1	1
AIPerson_brakeMultiplier	8010D64C	8010E2A8	1	1
AIPerson_fishtailAngles	8010D67C	8010E2D8	1	1
AIPerson_glueTable	8010D714	8010E370	5	5
AIPerson_gripLossMinFactor	8010D69C	8010E2F8	1	1
AIPerson_gripLossProbPerSecond	8010D68C	8010E2E8	1	1
AIPerson_gripLossRecoveryPerTick	8010D6AC	8010E308	1	1
AIPerson_laneSwerve	8010D5FC	8010E258	1	1
AIPerson_minimumWipeOutTicks	8010D6BC	8010E318	1	1
AIPerson_oncomingLookAhead	8010D5EC	8010E248	1	1
AIPerson_randomWipeOutTicks	8010D6D0	8010E32C	1	1
AIPerson_rearEndProbMask	8010D6E4	8010E340	1	1
AIPerson_smackProbMask	8010D6F4	8010E350	1	1
AIPerson_swerveChangeProb	8010D63C	8010E298	1	1
AIPhysicConfig	8010DC74	8010E8D0	6	6
AIPhysic_Main__FP8Car_tObj	80069B84	8006A384	1	1
AIPhysic_elapsedTime	8013C59C	8013D88C	20	20
AIPhysic_iTime	8013C594	8013D884	9	9
AIPhysic_time	8013C598	8013D888	1	1
AISpeeds_TrackSpeeds	8010DD78	8010E9D4	1	1
AITraffic_rawTriggers	8013C57C	8013D86C	3	3
AITrigger_Compare__FPCvT0	80072E18	800736F8	1	1
AITune_BTC	8010DE14	8010F0D8	5	5
AITune_BTCPerpAccMults	8010DE68	8010F12C	1	1
AITune_LifeTimer	8010DFDC	8010F2A0	1	1
AITune_MaxTraffic	8010DFBC	8010F280	1	1
AITune_accelerationScale	8010DF04	8010F1C8	1	1
AITune_driveSide	8013C5F4	8013D8E4	10	10
AITune_gRoughLapTime	8013C5F8	8013D8E8	7	7
AITune_oneWay	8013C5F0	8013D8E0	7	7
AITune_trackInfo	8010DE74	8010F138	4	4
AI_Info	8010CCF0	8010D94C	20	20
AI_elapsedTime	8013C554	8013D844	20	20
AI_iTime	8013C558	8013D848	1	1
AI_time	8013C550	8013D840	1	1
Anim_gInstanceFromIndex	8010E1CC	8010F490	4	4
ArrowLocations	80052104	80052594	2	2
AudioClc_gBullHornCount	8013C610	8013D904	1	1
AudioClc_gBumpCopCount	8013C614	8013D908	1	1
AudioClc_gCameraVelocity	8013C608	8013D8FC	2	2
AudioClc_gClosest	8010E348	8010F60C	7	7
AudioClc_gLastVoice	8013C618	8013D90C	1	1
AudioClc_gLastphrase1	8013C61C	8013D910	1	1
AudioClc_gLastphrase2	8013C620	8013D914	1	1
AudioClc_gLastphrase3	8013C624	8013D918	1	1
AudioClc_gPlayer	8010E2A8	8010F56C	2	2
AudioClc_gRandomPhrase	8013C60C	8013D900	1	1
AudioClc_gRenderView	8010E428	8010F6EC	8	8
AudioCmn_ThunderAmp	8013C714	8013DA08	8	8
AudioCmn_ThunderAzi	8013C718	8013DA0C	3	3
AudioCmn_ThunderDel	8013C71C	8013DA10	5	5
AudioCmn_gCursorSndHandle	8013C6D8	8013D9CC	4	4
AudioCmn_gLastFade	8013C6DC	8013D9D0	2	2
AudioCmn_gPlayerArrested	8013C6D0	8013D9C4	2	2
AudioCmn_gReTrig	8010E868	8010FB2C	1	1
AudioCmn_gResume	8013C6E8	8013D9DC	1	1
AudioCmn_gSfxSlot	8010EB34	8010FDF8	8	8
AudioCmn_gStreamRestartTimer	8013C6EC	8013D9E0	1	1
AudioCmn_kAudioOn	8013C644	8013D938	7	7
AudioCmn_kAudioStreamingOn	8013C648	8013D93C	2	2
AudioEng_Update__Fv	8007B824	8007C1CC	2	2
AudioEng_g	8013C734	8013DA28	4	4
AudioMus_Server__Fii	8007A3D0	8007AE4C	2	2
AudioMus_g	8013C720	8013DA14	72	72
AudioTrk_g	8013C754	8013DA48	19	19
Audio_direct3davail	8013D4FC	8013E7E4	4	4
Audio_gHeap	8013D500	8013E7E8	1	1
BTCPerpInfo	80120BC0	80121EB0	5	5
BTC_Countdown	8013D934	8013EC14	7	7
BWSM_NormalCache	8010F0AC	80110370	4	4
BWSM_NormalCacheSysTime	8013C7D8	8013DACC	7	7
BW_gCopCarObj	8013C7B4	8013DAA8	9	9
BWorldSm_slices	8013C7C0	8013DAB4	139	139
BWorld_gChunkBuildList	8010EFEC	801102B0	5	5
BWorld_gChunkCount	8013C7A8	8013DA9C	8	8
CChannel	80146C84	80147FC0	2	2
CD_Restore	800FA364	800FAD14	1	1
CD_cbread	8013C2D0	8013D5C0	3	3
CD_cbready	8013BF4C	8013D23C	9	9
CD_cbsync	8013BF48	8013D238	21	21
CD_com	8013BF65	8013D255	6	6
CD_comstr	8013BF6C	8013D25C	6	6
CD_debug	8013BF50	8013D240	20	20
CD_intstr	8013BFEC	8013D2DC	4	4
CD_mode	8013BF64	8013D254	3	3
CD_nopen	8013BF5C	8013D24C	2	2
CD_pos	8013BF60	8013D250	2	2
CD_read_dma_mode	8013C2D4	8013D5C4	8	8
CD_status	8013BF54	8013D244	7	7
CD_status1	8013BF58	8013D248	2	2
CF2_DVLC	80134038	8013532C	1	1
CF_DVLC	80124038	8012532C	5	5
CURRENTLYUSINGMEMCARD	80051A7C	80051F04	8	8
CURRENTPLAYER	80051A68	80051EF0	4	4
Camera_Update__Fv	800833D8	80083DFC	2	2
Camera_gFlags	8010F550	80110814	9	9
Camera_gGeomScreen	8013C7DC	8013DAD0	12	12
Camera_gInfo	8010F2AC	80110570	94	94
CarIO_Plate1	8013D748	8013EA30	10	10
CarIO_Plate2	8013D750	8013EA38	10	10
CarIO_carPixMap	8013D71C	8013EA04	31	31
CarIO_carPixMapCount	8013D73C	8013EA24	4	4
CarIO_carVRamAdd	8011EAC8	8011FDB8	2	2
CarIO_carVRamCount	8013D740	8013EA28	8	8
CarIO_carVRamOffset	8011EAD4	8011FDC4	1	1
CarIO_carVRamSlots	8011EA68	8011FD58	1	1
CarIO_carVRamSlotsMenu	8011EAB0	8011FDA0	1	1
CarIO_licensePlate	8011EAE0	8011FDD0	3	3
CarIO_licenseSFX_Count	8013D744	8013EA2C	4	4
CarIO_licenseSFX_Vram	8011EBE8	8011FED8	1	1
CarLogic_gObs	8010CCE4	8010D940	61	61
Car_DoPostCollisionStuff__FP8Car_tObj	800898DC	8008A300	1	1
CaravanInfo	8010DDB4	8010EA10	2	2
Cars_QDUpdateVelGlue__FP8Car_tObj	80085EE8	8008690C	1	1
Cars_gAICarList	8010FA24	80110CE8	3	3
Cars_gAIRaceCarList	8010FA6C	80110D30	3	3
Cars_gCopCarList	8010FAB4	80110D78	20	20
Cars_gHumanRaceCarList	8010FA48	80110D0C	119	119
Cars_gLifeBasisCarList	8010FAD8	80110D9C	4	4
Cars_gList	8010F9DC	80110CA0	66	66
Cars_gNewCarStatsList	8010FB44	80110E08	7	7
Cars_gNumAICars	8013C7FC	8013DAF0	9	9
Cars_gNumAIRaceCars	8013C804	8013DAF8	9	9
Cars_gNumCars	8013C7F4	8013DAE8	67	67
Cars_gNumCopCars	8013C80C	8013DB00	28	28
Cars_gNumHumanRaceCars	8013C800	8013DAF4	66	66
Cars_gNumLifeBasisCars	8013C810	8013DB04	8	8
Cars_gNumRaceCars	8013C7F8	8013DAEC	42	42
Cars_gNumTrafficCars	8013C808	8013DAFC	12	12
Cars_gRaceCarList	8010FA00	80110CC4	18	18
Cars_gSortedList	8010FAFC	80110DC0	12	12
Cars_gTotalSortedList	8010FB20	80110DE4	9	9
Cars_gTrafficCarList	8010FA90	80110D54	6	6
Cars_kSkidMarkSurface	8010F8C0	80110B84	6	6
Cars_topSpeedCap	8010F828	80110AEC	3	3
CdReadyHandler	800F9CA4	800FA654	1	1
Cdinfo	80146CC4	80148000	13	13
ChangedEnabling	8013D2EC	8013E5D0	13	13
Chunk_chunkCenters	8013C81C	8013DB10	4	4
Chunk_lightTable	8013C818	8013DB0C	22	22
Chunk_numLight	8013D4EC	8013E7D4	4	4
Clock_MasterInterruptHandler__Fv	8008B938	8008C428	4	4
Collide_CheckMeForCollisions__FP13BO_tNewtonObj	800918CC	800923BC	1	1
Collide_gNumRegistered	8013C834	8013DB28	7	7
Collide_gRaiseUp	8013C82C	8013DB20	2	2
Collide_gRegistry	80110C30	80111EF4	2	2
ComingIntoTheFrontEndTheVeryFirstTime	800517EC	80051C74	3	3
Control_AI__FP8Car_tObj	80091FDC	80092ACC	1	1
Control_Human__FP8Car_tObj	80091FE4	80092AD4	1	1
ControllerItemIndex	800526E4	80052B74	2	2
CopSpeak_gBuffer	8013D0E4	8013E3BC	3	3
CopSpeak_gCurrent	80111F04	801131C8	2	2
CopSpeak_gNumTrackSfx	8013D0D4	8013E3A8	4	4
CopSpeak_gQueue	80111F24	801131E8	3	3
CopSpeak_gQueueHead	8013D0C8	8013E39C	4	4
CopSpeak_gQueueLoad	8013D0D8	8013E3AC	3	3
CopSpeak_gQueuePlay	8013D0CC	8013E3A0	3	3
CopSpeak_gSpchHandle	8013D0D0	8013E3A4	4	4
CopSpeak_gStaticHandle	8013D0F0	8013E3C8	3	3
CopSpeak_gStaticPatch	8013D0F8	8013E3D0	2	2
Copspeak_gBank	80111EA4	80113168	2	2
CountryMeasurement	80051610	80051AF8	4	4
CreditManager	80114D5C	80116014	4	4
DS_active	8013BF68	8013D258	1	1
D_8001000C	8001000C	8001000C	1	1
D_8001002C	8001002C	8001002C	1	1
D_80010050	80010050	80010044	1	1
D_80010058	80010058	8001004C	1	1
D_80010060	80010060	80010054	1	1
D_8001006C	8001006C	80010060	1	1
D_80010098	80010098	80010090	1	1
D_80010104	80010104	800100FC	1	1
D_80010110	80010110	80010108	1	1
D_80010118	80010118	80010110	2	2
D_80010120	80010120	80010118	1	1
D_80010130	80010130	80010128	1	1
D_8001016C	8001016C	80010164	1	1
D_80010170	80010170	80010168	1	1
D_80010180	80010180	80010178	1	1
D_800101B4	800101B4	800101AC	1	1
D_800101BC	800101BC	800101B4	1	1
D_800101C8	800101C8	800101C0	1	1
D_80010244	80010244	8001023C	1	1
D_800103D0	800103D0	800103C8	1	1
D_8001061C	8001061C	80010614	1	1
D_8001096C	8001096C	80010964	1	1
D_80010974	80010974	8001096C	1	1
D_8001097C	8001097C	80010974	1	1
D_80010984	80010984	8001097C	1	1
D_8001098C	8001098C	80010984	1	1
D_80010A00	80010A00	800109F8	1	1
D_80010FC4	80010FC4	80010FBC	1	1
D_80010FC8	80010FC8	80010FC0	1	1
D_80010FD0	80010FD0	80010FC8	1	1
D_80010FDC	80010FDC	80010FD4	1	1
D_800113F8	800113F8	800113A0	1	1
D_800113FC	800113FC	800113A4	1	1
D_80011400	80011400	800113A8	1	1
D_8001140C	8001140C	800113B4	1	1
D_80011474	80011474	8001141C	1	1
D_80011480	80011480	80011428	1	1
D_8001148C	8001148C	80011434	1	1
D_800114A4	800114A4	8001144C	1	1
D_800114B0	800114B0	80011458	1	1
D_800114B8	800114B8	80011460	1	1
D_800114C0	800114C0	80011468	1	1
D_80011594	80011594	8001153C	1	1
D_8001159C	8001159C	80011544	1	1
D_800115A8	800115A8	80011550	1	1
D_800115B0	800115B0	80011558	1	1
D_80011658	80011658	80011600	1	1
D_8001165C	8001165C	80011604	1	1
D_80011660	80011660	80011608	1	1
D_800116DC	800116DC	80011684	1	1
D_800116E4	800116E4	8001168C	1	1
D_80011864	80011864	8001180C	1	1
D_80011874	80011874	8001181C	1	1
D_80011880	80011880	80011828	1	1
D_8001188C	8001188C	80011834	1	1
D_8001189C	8001189C	80011844	1	1
D_8001190C	8001190C	800118B4	1	1
D_8001191C	8001191C	800118C4	1	1
D_80011924	80011924	800118CC	2	2
D_8001198C	8001198C	80011934	1	1
D_80011994	80011994	8001193C	1	1
D_8001199C	8001199C	80011944	1	1
D_80011AA4	80011AA4	80011A4C	1	1
D_80011AAC	80011AAC	80011A54	1	1
D_80011AD4	80011AD4	80011A7C	1	1
D_80011ADC	80011ADC	80011A84	1	1
D_80011AE0	80011AE0	80011A88	3	3
D_80011B18	80011B18	80011AC0	1	1
D_80011B24	80011B24	80011ACC	2	2
D_80011B28	80011B28	80011AD0	1	1
D_80011D94	80011D94	80011D44	1	1
D_80011D9C	80011D9C	80011D4C	2	2
D_80011E0C	80011E0C	80011DBC	1	1
D_80011E14	80011E14	80011DC4	1	1
D_80011E1C	80011E1C	80011DCC	1	1
D_80011E84	80011E84	80011E34	1	1
D_80011EEC	80011EEC	80011E9C	2	2
D_80011EFC	80011EFC	80011EAC	1	1
D_80011F04	80011F04	80011EB4	1	1
D_80011F58	80011F58	80011F08	1	1
D_80011F60	80011F60	80011F10	1	1
D_80011F6C	80011F6C	80011F1C	1	1
D_80011FD4	80011FD4	80011F84	1	1
D_80011FDC	80011FDC	80011F8C	1	1
D_80011FE8	80011FE8	80011F98	1	1
D_80012064	80012064	80012014	1	1
D_8001206C	8001206C	8001201C	1	1
D_800120C8	800120C8	80012078	1	1
D_8001212C	8001212C	800120DC	1	1
D_8001214C	8001214C	800120FC	1	1
D_800121B4	800121B4	80012164	1	1
D_80012218	80012218	800121C8	1	1
D_80012220	80012220	800121D0	1	1
D_800124CC	800124CC	8001247C	1	1
D_80012520	80012520	800124D0	1	1
D_800125AC	800125AC	8001255C	1	1
D_800125B4	800125B4	80012564	1	1
D_800125C4	800125C4	80012574	1	1
D_800125D4	800125D4	80012584	1	1
D_800125E0	800125E0	80012590	1	1
D_800125E8	800125E8	80012598	1	1
D_80012790	80012790	80012740	1	1
D_80012798	80012798	80012748	1	1
D_800127A0	800127A0	80012750	1	1
D_800127A8	800127A8	80012758	1	1
D_800127B4	800127B4	80012764	1	1
D_800127EC	800127EC	8001279C	1	1
D_800127F0	800127F0	800127A0	1	1
D_800127F4	800127F4	800127A4	1	1
D_800127FC	800127FC	800127AC	1	1
D_80012808	80012808	800127B8	1	1
D_80012814	80012814	800127C4	1	1
D_80012830	80012830	800127E0	1	1
D_8001283C	8001283C	800127EC	1	1
D_80012848	80012848	800127F8	1	1
D_80012884	80012884	80012834	2	2
D_800128A8	800128A8	80012858	1	1
D_800128B4	800128B4	80012864	1	1
D_800128C8	800128C8	80012878	1	1
D_800128D4	800128D4	80012884	1	1
D_800128E0	800128E0	80012890	1	1
D_8005132C	8005132C	80051814	2	2
D_800514F8	800514F8	800519E0	3	3
D_800515A8	800515A8	80051A90	1	1
D_800515D5	800515D5	80051ABD	1	1
D_800515E1	800515E1	80051AC9	2	2
D_800515EC	800515EC	80051AD4	1	1
D_800515FD	800515FD	80051AE5	1	1
D_800515FF	800515FF	80051AE7	2	2
D_80051738	80051738	80051BC0	5	5
D_800517F0	800517F0	80051C78	1	1
D_8005187C	8005187C	80051D04	1	1
D_800519E0	800519E0	80051E68	1	1
D_80051A60	80051A60	80051EE8	3	3
D_80051A64	80051A64	80051EEC	5	5
D_80051AA8	80051AA8	80051F38	1	1
D_80051AB8	80051AB8	80051F48	2	2
D_80051B28	80051B28	80051FB8	1	1
D_80051B68	80051B68	80051FF8	1	1
D_80051C78	80051C78	80052108	1	1
D_80051E60	80051E60	800522F0	2	2
D_80051E78	80051E78	80052308	3	3
D_80051F18	80051F18	800523A8	1	1
D_80051F58	80051F58	800523E8	3	3
D_80051F6C	80051F6C	800523FC	1	1
D_80051F78	80051F78	80052408	2	2
D_80051F84	80051F84	80052414	1	1
D_80051F98	80051F98	80052428	2	2
D_80051FA4	80051FA4	80052434	1	1
D_80051FC4	80051FC4	80052454	1	1
D_80052058	80052058	800524E8	2	2
D_800520A0	800520A0	80052530	1	1
D_800520B8	800520B8	80052548	1	1
D_800520D8	800520D8	80052568	4	4
D_800520E8	800520E8	80052578	3	3
D_800528C4	800528C4	80052D54	8	8
D_800528C8	800528C8	80052D58	7	7
D_800528CC	800528CC	80052D5C	3	3
D_800528E0	800528E0	80052D70	3	3
D_800528E4	800528E4	80052D74	6	6
D_80052940	80052940	80052DD0	3	3
D_80052A24	80052A24	80052EB4	3	3
D_80052A28	80052A28	80052EB8	5	5
D_80052A54	80052A54	80052EE4	1	1
D_80052A60	80052A60	80052EF0	5	5
D_80052A6C	80052A6C	80052EFC	3	3
D_80052A78	80052A78	80052F08	1	1
D_80052A84	80052A84	80052F14	1	1
D_80052AC8	80052AC8	80052F58	1	1
D_80052AD0	80052AD0	80052F60	1	1
D_80052B58	80052B58	80052FE8	2	2
D_80052B60	80052B60	80052FF0	2	2
D_80052B68	80052B68	80052FF8	4	4
D_80052B90	80052B90	80053020	1	1
D_80052BB0	80052BB0	80053040	1	1
D_80052BD0	80052BD0	80053060	1	1
D_80052C00	80052C00	80053090	2	2
D_80052C18	80052C18	800530A8	4	4
D_80052C28	80052C28	800530B8	1	1
D_80052C58	80052C58	800530E8	2	2
D_80052C90	80052C90	80053120	2	2
D_80052CA0	80052CA0	80053130	1	1
D_80052CB8	80052CB8	80053148	1	1
D_80052CF8	80052CF8	80053188	2	2
D_80052CFC	80052CFC	8005318C	13	13
D_80052CFE	80052CFE	8005318E	13	13
D_80052D00	80052D00	80053190	3	3
D_80052D04	80052D04	80053194	3	3
D_80052D08	80052D08	80053198	4	4
D_80052D0A	80052D0A	8005319A	3	3
D_80052D0C	80052D0C	8005319C	5	5
D_80052D10	80052D10	800531A0	4	4
D_80052D14	80052D14	800531A4	5	5
D_80052D18	80052D18	800531A8	3	3
D_80052D1C	80052D1C	800531AC	4	4
D_80052D20	80052D20	800531B0	4	4
D_80052D28	80052D28	800531B8	5	5
D_80052D38	80052D38	800531C8	2	2
D_80052D4C	80052D4C	800531DC	1	1
D_80052D58	80052D58	800531E8	3	3
D_80052D5C	80052D5C	800531EC	3	3
D_80052D60	80052D60	800531F0	3	3
D_80052D64	80052D64	800531F4	3	3
D_80052D6C	80052D6C	800531FC	1	1
D_80052D6D	80052D6D	800531FD	1	1
D_80052D6E	80052D6E	800531FE	1	1
D_80052D88	80052D88	80053218	1	1
D_80052FC8	80052FC8	80053458	7	7
D_80054D10	80054D10	800554E0	1	1
D_80054DA4	80054DA4	80055574	1	1
D_80054DCC	80054DCC	8005559C	1	1
D_80054DEC	80054DEC	800555BC	2	2
D_80054E1C	80054E1C	800555EC	1	1
D_80054E3C	80054E3C	8005560C	2	2
D_80054E9C	80054E9C	8005566C	1	1
D_80054F24	80054F24	800556F4	5	5
D_80054F44	80054F44	80055714	2	2
D_80054FE0	80054FE0	800557B0	1	1
D_80055000	80055000	800557D0	2	2
D_80055020	80055020	800557F0	2	2
D_80055098	80055098	80055868	1	1
D_800551A4	800551A4	80055974	1	1
D_80055200	80055200	800559D0	1	1
D_8005521C	8005521C	800559EC	1	1
D_8005522C	8005522C	800559FC	1	1
D_8005523C	8005523C	80055A0C	1	1
D_80055310	80055310	80055AE0	1	1
D_80055354	80055354	80055B24	1	1
D_80055364	80055364	80055B34	1	1
D_80055374	80055374	80055B44	1	1
D_80055384	80055384	80055B54	1	1
D_80055394	80055394	80055B64	1	1
D_800553B8	800553B8	80055B88	1	1
D_800553C4	800553C4	80055B94	1	1
D_800553D4	800553D4	80055BA4	1	1
D_800553E4	800553E4	80055BB4	1	1
D_800553F4	800553F4	80055BC4	1	1
D_80055404	80055404	80055BD4	1	1
D_80055410	80055410	80055BE0	1	1
D_8005544C	8005544C	80055C1C	1	1
D_80055464	80055464	80055C34	1	1
D_8005547C	8005547C	80055C4C	1	1
D_800554D0	800554D0	80055CA0	1	1
D_800554E0	800554E0	80055CB0	1	1
D_800555A0	800555A0	80055D70	3	3
D_80055640	80055640	80055E10	12	12
D_8005569C	8005569C	80055E6C	1	1
D_800556A8	800556A8	80055E78	1	1
D_8005570C	8005570C	80055EC0	1	1
D_80055778	80055778	80055F28	1	1
D_80055790	80055790	80055F40	1	1
D_800557A4	800557A4	80055F54	2	2
D_800557B0	800557B0	80055F60	1	1
D_800557C0	800557C0	80055F70	1	1
D_800557D0	800557D0	80055F80	1	1
D_800557E8	800557E8	80055F98	1	1
D_80055800	80055800	80055FB0	1	1
D_80055810	80055810	80055FC0	1	1
D_8005581C	8005581C	80055FCC	1	1
D_80055828	80055828	80055FD8	1	1
D_80055838	80055838	80055FE8	1	1
D_80055848	80055848	80055FF8	1	1
D_80055864	80055864	80056014	1	1
D_80055880	80055880	80056030	1	1
D_800558A4	800558A4	80056054	1	1
D_800558B0	800558B0	80056060	1	1
D_800558BC	800558BC	8005606C	1	1
D_80055988	80055988	80056138	1	1
D_80055994	80055994	80056144	1	1
D_800559A0	800559A0	80056150	1	1
D_800559AC	800559AC	8005615C	1	1
D_800559B8	800559B8	80056168	1	1
D_800559C4	800559C4	80056174	1	1
D_80055A00	80055A00	800561B0	1	1
D_80055A54	80055A54	80056204	1	1
D_80055AC8	80055AC8	80056278	1	1
D_80055B3C	80055B3C	800562EC	1	1
D_80055B48	80055B48	800562F8	1	1
D_80055B60	80055B60	80056310	1	1
D_80055B6C	80055B6C	8005631C	1	1
D_80055B78	80055B78	80056328	1	1
D_80055B84	80055B84	80056334	1	1
D_80055B90	80055B90	80056340	2	2
D_80055BA8	80055BA8	80056358	1	1
D_80055BB4	80055BB4	80056364	1	1
D_80055BC4	80055BC4	80056374	1	1
D_80055EC8	80055EC8	80056678	1	1
D_80055ED8	80055ED8	80056688	1	1
D_80055EE4	80055EE4	80056694	1	1
D_80055EF0	80055EF0	800566A0	1	1
D_80055F00	80055F00	800566B0	1	1
D_80055F10	80055F10	800566C0	1	1
D_80055F20	80055F20	800566D0	1	1
D_80055F2C	80055F2C	800566DC	1	1
D_80055F3C	80055F3C	800566EC	1	1
D_80055F4C	80055F4C	800566FC	1	1
D_80055F5C	80055F5C	8005670C	1	1
D_80055F68	80055F68	80056718	1	1
D_80055F94	80055F94	80056740	1	1
D_80055FA0	80055FA0	8005674C	1	1
D_80055FAC	80055FAC	80056758	1	1
D_80056024	80056024	800567D0	1	1
D_80056030	80056030	800567DC	1	1
D_8005603C	8005603C	800567E8	1	1
D_80056054	80056054	80056800	1	1
D_80056064	80056064	80056810	1	1
D_80056078	80056078	80056824	1	1
D_800560E8	800560E8	8005689C	5	5
D_80056370	80056370	80056B24	1	1
D_80056390	80056390	80056B44	1	1
D_800563BC	800563BC	80056B70	1	1
D_800563C8	800563C8	80056B7C	1	1
D_800563D4	800563D4	80056B88	1	1
D_800563E4	800563E4	80056B98	1	1
D_800563F0	800563F0	80056BA4	1	1
D_800563FC	800563FC	80056BB0	1	1
D_8005640C	8005640C	80056BC0	1	1
D_8005654C	8005654C	80056D00	1	1
D_8005655C	8005655C	80056D10	1	1
D_80056568	80056568	80056D1C	1	1
D_80056598	80056598	80056D4C	1	1
D_800565A4	800565A4	80056D58	1	1
D_80056644	80056644	80056DF8	2	2
D_80056650	80056650	80056E04	1	1
D_8005665C	8005665C	80056E10	1	1
D_80056680	80056680	80056E34	1	1
D_80056730	80056730	80056EE4	1	1
D_8005676C	8005676C	80056F20	1	1
D_80056778	80056778	80056F2C	1	1
D_80056814	80056814	80056FC8	1	1
D_800568B4	800568B4	80057068	1	1
D_800568C0	800568C0	80057074	1	1
D_800568EC	800568EC	80057090	1	1
D_800568F8	800568F8	8005709C	1	1
D_80056938	80056938	800570DC	1	1
D_80056948	80056948	800570EC	1	1
D_80056954	80056954	800570F8	1	1
D_8005696C	8005696C	80057110	1	1
D_80056978	80056978	8005711C	1	1
D_80056A14	80056A14	800571B8	1	1
D_80056A20	80056A20	800571C4	1	1
D_80056A2C	80056A2C	800571D0	1	1
D_80056A38	80056A38	800571DC	1	1
D_80056A44	80056A44	800571E8	1	1
D_80056A50	80056A50	800571F4	1	1
D_80056A5C	80056A5C	80057200	1	1
D_80056A68	80056A68	8005720C	1	1
D_80056A78	80056A78	8005721C	1	1
D_80056A88	80056A88	8005722C	1	1
D_80056AB8	80056AB8	8005725C	1	1
D_80056AC4	80056AC4	80057268	1	1
D_80056AD4	80056AD4	80057278	1	1
D_80056AFC	80056AFC	800572A0	1	1
D_80056B08	80056B08	800572AC	1	1
D_80056B14	80056B14	800572B8	1	1
D_80056B20	80056B20	800572C4	1	1
D_80056B2C	80056B2C	800572D0	1	1
D_80056C38	80056C38	800573BC	1	1
D_80056C44	80056C44	800573C8	1	1
D_80056C50	80056C50	800573D4	1	1
D_80056C5C	80056C5C	800573E0	1	1
D_80056D10	80056D10	80057494	1	1
D_80056D30	80056D30	800574B4	1	1
D_80056DA0	80056DA0	80057524	1	1
D_80056DB4	80056DB4	80057538	1	1
D_80056DC8	80056DC8	8005754C	1	1
D_80056DD4	80056DD4	80057558	1	1
D_80056DE8	80056DE8	8005756C	1	1
D_80056DEC	80056DEC	80057570	1	1
D_80056E04	80056E04	80057588	1	1
D_80056E10	80056E10	80057594	1	1
D_80056E1C	80056E1C	800575A0	1	1
D_80056E40	80056E40	800575C4	1	1
D_80056E58	80056E58	800575DC	2	2
D_80056E6C	80056E6C	800575F0	1	1
D_80056EA0	80056EA0	80057624	1	1
D_80056EB8	80056EB8	8005763C	1	1
D_80056F18	80056F18	8005769C	1	1
D_80056F24	80056F24	800576A8	1	1
D_80056F30	80056F30	800576B4	1	1
D_80056F3C	80056F3C	800576C0	1	1
D_80056F80	80056F80	80057704	1	1
D_80056F9C	80056F9C	80057720	1	1
D_80057110	80057110	800578E0	1	1
D_80057130	80057130	80057900	1	1
D_8005714C	8005714C	8005791C	1	1
D_8005715C	8005715C	8005792C	1	1
D_80057180	80057180	80057950	1	1
D_8005719C	8005719C	8005796C	1	1
D_800571B4	800571B4	80057984	1	1
D_800571D0	800571D0	800579A0	1	1
D_800571F0	800571F0	800579C0	1	1
D_800571FC	800571FC	800579CC	1	1
D_8005720C	8005720C	800579DC	1	1
D_80057238	80057238	80057A08	1	1
D_80057240	80057240	80057A10	1	1
